YEAR,出発港,到着港
2020,博多,大阪
2020,西郷,大阪
2020,苫小牧,大阪
2020,三島川之江,大阪
2020,名古屋,大阪
2020,千葉,大阪
2020,三島川之江,大阪
2020,三島川之江,大阪
2020,名古屋,大阪
2020,神戸,大阪
2020,平良,大阪
2020,苫小牧,大阪
2020,東京,大阪
2020,高知,大阪
2020,神戸,大阪
2020,直島,大阪
2020,神戸,大阪
2020,橘,大阪
2020,鹿島,大阪
2020,鹿島,大阪
2020,博多,大阪
2020,尻屋岬,川崎
2020,広島,川崎
2020,大分,川崎
2020,博多,川崎
2020,高知,川崎
2020,東京,博多
2020,宇部,博多
2020,大分,志布志
2020,大分,広島
2020,尻屋岬,広島
2020,四日市,広島
2020,相馬,広島
2020,鹿島,広島
2020,大分,広島
2020,西郷,広島
2020,神戸,広島
2020,名古屋,千葉
2020,四日市,千葉
2020,宇部,千葉
2020,大阪,千葉
2020,水島,千葉
2020,鹿島,千葉
2020,鹿島,千葉
2020,七尾,姫川
2020,広島,姫川
2020,神戸,姫川
2020,大分,姫川
2020,伏木富山,姫川
2020,川崎,姫川
2020,千葉,姫川
2020,神戸,姫川
2020,水島,姫川
2020,三島川之江,姫川
2020,水島,姫川
2020,志布志,姫川
2020,広島,姫川
2020,秋田,姫川
2020,神戸,姫川
2020,秋田,姫川
2020,舞鶴,姫川
2020,酒田,姫川
2020,博多,姫川
2020,鹿島,姫川
2020,鹿島,姫川
2020,東京,神戸
2020,女川,神戸
2020,水島,神戸
2020,千葉,神戸
2020,博多,神戸
2020,名古屋,神戸
2020,千葉,神戸
2020,広島,神戸
2020,和歌山下津,神戸
2020,四日市,神戸
2020,直島,神戸
2020,大阪,神戸
2020,大阪,神戸
2020,女川,神戸
2020,東京,神戸
2020,大分,神戸
2020,大阪,神戸
2020,宇部,神戸
2020,苫小牧,神戸
2020,博多,神戸
2020,宇部,神戸
2020,宇部,神戸
2020,川崎,神戸
2020,広島,神戸
2020,清水,神戸
2020,宇部,神戸
2020,宇部,神戸
2020,三島川之江,神戸
2020,広島,神戸
2020,三島川之江,神戸
2020,川崎,神戸
2020,水島,神戸
2020,大分,神戸
2020,高知,神戸
2020,清水,神戸
2020,水島,神戸
2020,直島,神戸
2020,名古屋,神戸
2020,志布志,神戸
2020,広島,神戸
2020,水島,神戸
2020,千葉,神戸
2020,博多,神戸
2020,西郷,神戸
2020,三島川之江,神戸
2020,名古屋,神戸
2020,直島,神戸
2020,名古屋,神戸
2020,大船渡,神戸
2020,高知,神戸
2020,鹿島,神戸
2020,鹿島,神戸
2020,博多,神戸
2020,東京,清水
2020,川崎,清水
2020,名古屋,清水
2020,東京,清水
2020,千葉,三島川之江
2020,東京,三島川之江
2020,大分,三島川之江
2020,博多,三島川之江
2020,神戸,三島川之江
2020,宇部,三島川之江
2020,志布志,三島川之江
2020,大分,三島川之江
2020,水島,三島川之江
2020,高知,三島川之江
2020,宇部,広島
2020,宇部,広島
2020,三島川之江,広島
2020,大分,広島
2020,神戸,広島
2020,西郷,広島
2020,西郷,博多
2020,大分,博多
2020,三島川之江,宇部
2020,博多,宇部
2020,東京,宇部
2020,西郷,宇部
2020,和歌山下津,宇部
2020,千葉,宇部
2020,東京,宇部
2020,三島川之江,宇部
2020,大分,宇部
2020,大分,宇部
2020,西郷,宇部
2020,神戸,宇部
2020,千葉,宇部
2020,名古屋,宇部
2020,千葉,宇部
2020,広島,宇部
2020,和歌山下津,宇部
2020,和歌山下津,宇部
2020,三島川之江,宇部
2020,直島,宇部
2020,大阪,宇部
2020,三島川之江,宇部
2020,大分,宇部
2020,広島,宇部
2020,大阪,宇部
2020,広島,宇部
2020,神戸,宇部
2020,広島,宇部
2020,富岡,宇部
2020,橘,宇部
2020,相馬,宇部
2020,神戸,宇部
2020,三島川之江,宇部
2020,川崎,宇部
2020,博多,宇部
2020,三島川之江,宇部
2020,水島,宇部
2020,三島川之江,宇部
2020,神戸,宇部
2020,神戸,宇部
2020,三島川之江,宇部
2020,西郷,宇部
2020,水島,宇部
2020,西郷,宇部
2020,橘,宇部
2020,水島,宇部
2020,広島,宇部
2020,高知,宇部
2020,清水,宇部
2020,水島,宇部
2020,水島,宇部
2020,直島,宇部
2020,神戸,宇部
2020,神戸,宇部
2020,志布志,宇部
2020,広島,宇部
2020,広島,宇部
2020,舞鶴,宇部
2020,博多,宇部
2020,富岡,宇部
2020,西郷,宇部
2020,三島川之江,宇部
2020,三島川之江,宇部
2020,名古屋,宇部
2020,博多,宇部
2020,神戸,宇部
2020,博多,宇部
2020,神戸,宇部
2020,高知,宇部
2020,神戸,宇部
2020,鹿島,宇部
2020,鹿島,宇部
2020,千葉,水島
2020,千葉,水島
2020,三島川之江,水島
2020,四日市,水島
2020,宇部,水島
2020,宇部,水島
2020,宇部,水島
2020,東京,水島
2020,神戸,水島
2020,名古屋,水島
2020,神戸,水島
2020,博多,水島
2020,大阪,大分
2020,宇部,西郷
2020,姫川,西郷
2020,博多,西郷
2020,博多,西郷
2020,富岡,大阪
2020,橘,大阪
2020,神戸,大阪
2020,宇部,広島
2020,尻屋岬,苫小牧
2020,大船渡,苫小牧
2020,西郷,苫小牧
2020,尻屋岬,苫小牧
2020,名古屋,苫小牧
2020,千葉,苫小牧
2020,相馬,苫小牧
2020,尻屋岬,苫小牧
2020,川崎,苫小牧
2020,神戸,苫小牧
2020,博多,苫小牧
2020,川崎,苫小牧
2020,橘,苫小牧
2020,秋田,苫小牧
2020,西郷,苫小牧
2020,千葉,苫小牧
2020,名古屋,苫小牧
2020,西郷,苫小牧
2020,橘,苫小牧
2020,尻屋岬,苫小牧
2020,鹿島,苫小牧
2020,鹿島,苫小牧
2020,大分,志布志
2020,大分,志布志
2020,鹿島,平良
2020,油津,平良
2020,西郷,平良
2020,和歌山下津,大船渡
2020,水島,大船渡
2020,尻屋岬,大船渡
2020,千葉,大船渡
2020,尻屋岬,大船渡
2020,西郷,大船渡
2020,苫小牧,大船渡
2020,千葉,大船渡
2020,四日市,油津
2020,大阪,油津
2020,東京,油津
2020,大分,油津
2020,大阪,油津
2020,宇部,油津
2020,宇部,油津
2020,博多,油津
2020,神戸,油津
2020,水島,油津
2020,千葉,油津
2020,千葉,油津
2020,宇部,油津
2020,宇部,油津
2020,水島,油津
2020,広島,油津
2020,大分,油津
2020,神戸,油津
2020,博多,油津
2020,三島川之江,油津
2020,宇部,油津
2020,宇部,舞鶴
2020,姫川,舞鶴
2020,水島,直島
2020,水島,直島
2020,水島,直島
2020,大分,高知
2020,宇部,高知
2020,大分,高知
2020,神戸,高知
2020,博多,高知
2020,水島,伏木富山
2020,志布志,伏木富山
2020,広島,伏木富山
2020,水島,伏木富山
2020,千葉,伏木富山
2020,名古屋,伏木富山
2020,四日市,伏木富山
2020,大阪,伏木富山
2020,広島,伏木富山
2020,姫川,伏木富山
2020,宇部,伏木富山
2020,宇部,伏木富山
2020,三島川之江,伏木富山
2020,姫川,伏木富山
2020,姫川,伏木富山
2020,水島,伏木富山
2020,志布志,伏木富山
2020,広島,伏木富山
2020,姫川,伏木富山
2020,博多,伏木富山
2020,西郷,伏木富山
2020,名古屋,富岡
2020,名古屋,富岡
2020,橘,富岡
2020,橘,富岡
2020,平良,富岡
2020,平良,富岡
2020,名古屋,富岡
2020,名古屋,富岡
2020,広島,富岡
2020,広島,富岡
2020,大阪,富岡
2020,大阪,富岡
2020,宇部,富岡
2020,宇部,富岡
2020,大阪,富岡
2020,大阪,富岡
2020,宇部,富岡
2020,宇部,富岡
2020,橘,富岡
2020,橘,富岡
2020,神戸,富岡
2020,神戸,富岡
2020,広島,富岡
2020,広島,富岡
2020,三島川之江,富岡
2020,三島川之江,富岡
2020,苫小牧,富岡
2020,苫小牧,富岡
2020,神戸,富岡
2020,神戸,富岡
2020,神戸,富岡
2020,神戸,富岡
2020,川崎,千葉
2020,水島,千葉
2020,名古屋,千葉
2020,志布志,千葉
2020,広島,千葉
2020,名古屋,千葉
2020,広島,宇部
2020,大分,宇部
2020,広島,宇部
2020,四日市,宇部
2020,水島,宇部
2020,大分,宇部
2020,水島,宇部
2020,西郷,宇部
2020,高知,宇部
2020,鹿島,西郷
2020,大分,西郷
2020,宇部,西郷
2020,油津,西郷
2020,広島,博多
2020,三島川之江,博多
2020,東京,博多
2020,宇部,博多
2020,水島,博多
2020,宇部,博多
2020,神戸,博多
2020,名古屋,博多
2020,千葉,博多
2020,和歌山下津,博多
2020,大阪,博多
2020,大分,博多
2020,広島,博多
2020,大阪,博多
2020,神戸,博多
2020,宇部,博多
2020,水島,博多
2020,苫小牧,博多
2020,宇部,博多
2020,川崎,博多
2020,神戸,博多
2020,宇部,博多
2020,三島川之江,博多
2020,東京,博多
2020,神戸,博多
2020,名古屋,博多
2020,苫小牧,博多
2020,橘,博多
2020,水島,博多
2020,大分,博多
2020,和歌山下津,博多
2020,名古屋,博多
2020,志布志,博多
2020,広島,博多
2020,神戸,博多
2020,三島川之江,博多
2020,直島,博多
2020,名古屋,博多
2020,大船渡,博多
2020,高知,博多
2020,神戸,博多
2020,神戸,博多
2020,鹿島,博多
2020,鹿島,博多
2020,広島,相馬
2020,苫小牧,相馬
2020,尻屋岬,相馬
2020,千葉,相馬
2020,名古屋,相馬
2020,千葉,相馬
2020,和歌山下津,相馬
2020,直島,相馬
2020,大阪,相馬
2020,四日市,相馬
2020,大船渡,相馬
2020,宇部,相馬
2020,苫小牧,相馬
2020,尻屋岬,相馬
2020,千葉,相馬
2020,油津,相馬
2020,三島川之江,相馬
2020,水島,相馬
2020,清水,相馬
2020,直島,相馬
2020,博多,相馬
2020,苫小牧,相馬
2020,千葉,相馬
2020,神戸,相馬
2020,博多,相馬
2020,高知,相馬
2020,鹿島,相馬
2020,鹿島,相馬
2020,広島,相馬
2020,博多,相馬
2020,水島,橘
2020,千葉,苫小牧
2020,名古屋,苫小牧
2020,鹿島,苫小牧
2020,鹿島,苫小牧
2020,宇部,西郷
2020,大分,直島
2020,広島,宇部
2020,三島川之江,宇部
2020,女川,宇部
2020,広島,宇部
2020,和歌山下津,宇部
2020,四日市,宇部
2020,大阪,宇部
2020,大分,宇部
2020,広島,宇部
2020,油津,宇部
2020,相馬,宇部
2020,川崎,宇部
2020,広島,宇部
2020,清水,宇部
2020,三島川之江,宇部
2020,博多,宇部
2020,三島川之江,宇部
2020,神戸,宇部
2020,三島川之江,宇部
2020,川崎,宇部
2020,清水,宇部
2020,広島,宇部
2020,清水,宇部
2020,直島,宇部
2020,志布志,宇部
2020,広島,宇部
2020,千葉,宇部
2020,西郷,宇部
2020,名古屋,宇部
2020,姫川,宇部
2020,三島川之江,宇部
2020,志布志,宇部
2020,高知,宇部
2020,志布志,宇部
2020,博多,宇部
2020,大船渡,尻屋岬
2020,相馬,尻屋岬
2020,大阪,尻屋岬
2020,相馬,尻屋岬
2020,川崎,尻屋岬
2020,相馬,尻屋岬
2020,秋田,尻屋岬
2020,和歌山下津,神戸
2020,平良,神戸
2020,東京,神戸
2020,宇部,神戸
2020,宇部,神戸
2020,尻屋岬,神戸
2020,油津,神戸
2020,三島川之江,神戸
2020,西郷,神戸
2020,名古屋,神戸
2020,和歌山下津,神戸
2020,大阪,神戸
2020,川崎,神戸
2020,千葉,神戸
2020,油津,神戸
2020,清水,神戸
2020,宇部,神戸
2020,志布志,神戸
2020,博多,神戸
2020,三島川之江,神戸
2020,東京,神戸
2020,三島川之江,神戸
2020,川崎,神戸
2020,水島,神戸
2020,大分,神戸
2020,西郷,神戸
2020,西郷,神戸
2020,相馬,神戸
2020,志布志,神戸
2020,広島,神戸
2020,水島,神戸
2020,博多,神戸
2020,博多,神戸
2020,西郷,神戸
2020,名古屋,神戸
2020,高知,神戸
2020,鹿島,神戸
2020,鹿島,神戸
2020,博多,神戸
2020,千葉,神戸
2020,宇部,神戸
2020,川崎,神戸
2020,水島,神戸
2020,志布志,神戸
2020,広島,神戸
2020,水島,広島
2020,神戸,広島
2020,大分,広島
2020,神戸,広島
2020,水島,広島
2020,志布志,広島
2020,富岡,広島
2020,水島,広島
2020,志布志,広島
2020,千葉,四日市
2020,神戸,四日市
2020,宇部,志布志
2020,伏木富山,志布志
2020,大阪,志布志
2020,大分,志布志
2020,大分,志布志
2020,尻屋岬,志布志
2020,西郷,志布志
2020,広島,神戸
2020,広島,神戸
2020,宇部,神戸
2020,宇部,神戸
2020,宇部,神戸
2020,宇部,神戸
2020,三島川之江,神戸
2020,三島川之江,神戸
2020,水島,神戸
2020,水島,神戸
2020,直島,神戸
2020,直島,神戸
2020,千葉,水島
2020,大分,水島
2020,宇部,水島
2020,神戸,水島
2020,千葉,水島
2020,博多,水島
2020,油津,水島
2020,三島川之江,水島
2020,西郷,水島
2020,名古屋,水島
2020,和歌山下津,水島
2020,四日市,水島
2020,直島,水島
2020,大阪,水島
2020,東京,水島
2020,大分,水島
2020,神戸,水島
2020,宇部,水島
2020,博多,水島
2020,宇部,水島
2020,川崎,水島
2020,広島,水島
2020,神戸,水島
2020,宇部,水島
2020,三島川之江,水島
2020,広島,水島
2020,三島川之江,水島
2020,神戸,水島
2020,名古屋,水島
2020,川崎,水島
2020,大分,水島
2020,直島,水島
2020,名古屋,水島
2020,神戸,水島
2020,志布志,水島
2020,広島,水島
2020,油津,水島
2020,神戸,水島
2020,博多,水島
2020,名古屋,水島
2020,三島川之江,水島
2020,鹿島,水島
2020,鹿島,水島
2020,博多,宇部
2020,東京,宇部
2020,和歌山下津,宇部
2020,大船渡,宇部
2020,千葉,宇部
2020,千葉,宇部
2020,博多,宇部
2020,鹿島,宇部
2020,大阪,宇部
2020,大分,宇部
2020,大阪,宇部
2020,川崎,宇部
2020,三島川之江,宇部
2020,東京,宇部
2020,三島川之江,宇部
2020,水島,宇部
2020,大阪,宇部
2020,大分,宇部
2020,西郷,宇部
2020,清水,宇部
2020,油津,宇部
2020,西郷,宇部
2020,大分,宇部
2020,博多,宇部
2020,西郷,宇部
2020,三島川之江,宇部
2020,名古屋,宇部
2020,苫小牧,宇部
2020,神戸,宇部
2020,神戸,宇部
2020,苫小牧,姫川
2020,相馬,姫川
2020,秋田,姫川
2020,千葉,大阪
2020,和歌山下津,大阪
2020,和歌山下津,大阪
2020,三島川之江,大阪
2020,三島川之江,大阪
2020,宇部,大阪
2020,神戸,大阪
2020,宇部,大阪
2020,宇部,大阪
2020,水島,大阪
2020,博多,大阪
2020,三島川之江,大阪
2020,神戸,大阪
2020,宇部,西郷
2020,大分,西郷
2020,西郷,西郷
2020,川崎,西郷
2020,大分,西郷
2020,水島,西郷
2020,博多,志布志
2020,神戸,志布志
2020,大阪,三島川之江
2020,大阪,三島川之江
2020,相馬,三島川之江
2020,神戸,三島川之江
2020,宇部,三島川之江
2020,宇部,三島川之江
2020,大分,三島川之江
2020,大分,三島川之江
2020,苫小牧,三島川之江
2020,広島,三島川之江
2020,鹿島,三島川之江
2020,鹿島,三島川之江
2020,博多,志布志
2020,博多,志布志
2020,博多,志布志
2020,東京,志布志
2020,東京,志布志
2020,東京,志布志
2020,大分,志布志
2020,大分,志布志
2020,大分,志布志
2020,鹿島,志布志
2020,鹿島,志布志
2020,鹿島,志布志
2020,大分,志布志
2020,大分,志布志
2020,大分,志布志
2020,宇部,志布志
2020,宇部,志布志
2020,宇部,志布志
2020,博多,志布志
2020,博多,志布志
2020,博多,志布志
2020,宇部,志布志
2020,宇部,志布志
2020,宇部,志布志
2020,宇部,志布志
2020,宇部,志布志
2020,宇部,志布志
2020,三島川之江,志布志
2020,三島川之江,志布志
2020,三島川之江,志布志
2020,大分,志布志
2020,大分,志布志
2020,大分,志布志
2020,油津,志布志
2020,油津,志布志
2020,油津,志布志
2020,西郷,志布志
2020,西郷,志布志
2020,西郷,志布志
2020,神戸,志布志
2020,神戸,志布志
2020,神戸,志布志
2020,三島川之江,川崎
2020,苫小牧,川崎
2020,宇部,川崎
2020,和歌山下津,川崎
2020,千葉,川崎
2020,女川,川崎
2020,宇部,川崎
2020,三島川之江,川崎
2020,鹿島,川崎
2020,大分,川崎
2020,尻屋岬,川崎
2020,苫小牧,川崎
2020,千葉,川崎
2020,相馬,川崎
2020,四日市,川崎
2020,名古屋,川崎
2020,千葉,川崎
2020,四日市,川崎
2020,高知,川崎
2020,大阪,川崎
2020,大阪,川崎
2020,大分,川崎
2020,広島,川崎
2020,大船渡,川崎
2020,大阪,川崎
2020,神戸,川崎
2020,宇部,川崎
2020,苫小牧,川崎
2020,宇部,川崎
2020,相馬,川崎
2020,宇部,川崎
2020,宇部,川崎
2020,鹿島,川崎
2020,相馬,川崎
2020,宇部,川崎
2020,宇部,川崎
2020,宇部,川崎
2020,三島川之江,川崎
2020,広島,川崎
2020,千葉,川崎
2020,東京,川崎
2020,三島川之江,川崎
